City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
497,Ngunguru,-35.6167,174.5,55.17,91,100,14.58,NZ,2021-11-03 10:30:20
498,Khipro,25.8285,69.3772,92.3,15,0,8.14,PK,2021-11-03 10:30:20
499,Andijon,40.7821,72.3442,65.55,93,100,2.89,UZ,2021-11-03 10:30:21
500,Arica,-18.475,-70.3042,62.83,72,90,2.3,CL,2021-11-03 10:26:02
501,Peniche,39.3558,-9.3811,61.11,75,44,19.28,PT,2021-11-03 10:31:22
502,Saveh,35.0213,50.3566,71.44,38,100,22.03,IR,2021-11-03 10:31:22
503,Tadine,-21.55,167.8833,69.82,70,96,12.33,NC,2021-11-03 10:31:23
504,Sioux Lookout,50.1001,-91.917,30.27,86,90,5.75,CA,2021-11-03 10:31:23
505,Inhambane,-23.865,35.3833,82.38,65,75,11.5,MZ,2021-11-03 10:31:24
506,Henties Bay,-22.116,14.2845,61.86,70,59,12.75,NA,2021-11-03 10:31:24
507,Lahat,-3.8,103.5333,76.55,94,99,0.51,ID,2021-11-03 10:31:25
508,Macau,22.2006,113.5461,79.86,78,40,12.66,MO,2021-11-03 10:31:25
509,Urambo,-5.0667,32.05,77.68,55,100,2.37,TZ,2021-11-03 10:31:26
510,Liusha,27.2098,108.59,53.91,97,100,1.54,CN,2021-11-03 10:31:26
511,Provideniya,64.3833,-173.3,15.37,87,98,11.05,RU,2021-11-03 10:31:27
512,Bajna,27.9,77.6833,82.65,33,2,3.24,IN,2021-11-03 10:31:28
513,Udachnyy,66.4167,112.4,-19.66,100,82,3.91,RU,2021-11-03 10:31:28
514,Saint-Georges,12.0564,-61.7485,78.48,83,20,9.22,GD,2021-11-03 10:31:29
515,Tumkur,13.3422,77.1017,78.04,80,100,9.17,IN,2021-11-03 10:31:29
516,Arcoverde,-8.4189,-37.0539,79.02,56,31,10.31,BR,2021-11-03 10:31:30
517,Padang,-0.9492,100.3543,77.05,89,100,4.5,ID,2021-11-03 10:31:30
518,San Diego De Los Banos,22.6467,-83.3697,67.05,82,58,2.64,CU,2021-11-03 10:31:31
519,Pacific Grove,36.6177,-121.9166,59.58,95,20,0.0,US,2021-11-03 10:31:31
520,Longyearbyen,78.2186,15.6401,22.84,74,75,31.07,SJ,2021-11-03 10:31:32
521,Severo-Yeniseyskiy,60.3725,93.0408,1.94,91,100,6.4,RU,2021-11-03 10:31:33
522,Plettenberg Bay,-34.0527,23.3716,65.28,57,0,6.89,ZA,2021-11-03 10:31:33
523,Surskoye,54.4821,46.7214,44.51,58,25,13.44,RU,2021-11-03 10:31:33
524,Kurilsk,45.2333,147.8833,45.12,85,100,15.64,RU,2021-11-03 10:31:34
525,Tawau,4.2498,117.8871,84.33,83,91,7.38,MY,2021-11-03 10:31:34
526,Kushima,31.4583,131.2333,62.64,66,2,7.4,JP,2021-11-03 10:31:35
527,Oni,42.5794,43.4425,60.19,79,99,2.77,GE,2021-11-03 10:31:35
528,Shihezi,44.3,86.0333,50.09,42,100,13.09,CN,2021-11-03 10:31:35
529,Caohai,26.8661,104.2841,49.12,92,57,5.06,CN,2021-11-03 10:31:36
530,Rio Grande,-32.035,-52.0986,69.94,94,100,10.47,BR,2021-11-03 10:31:36
531,Lakes Entrance,-37.8811,147.981,64.58,89,100,2.51,AU,2021-11-03 10:31:37
532,Krasnoarmeysk,51.0239,45.6969,46.94,61,100,11.99,RU,2021-11-03 10:31:37
533,Husavik,66.0449,-17.3389,22.91,67,35,15.68,IS,2021-11-03 10:31:38
534,Saldanha,-33.0117,17.9442,68.05,60,63,14.05,ZA,2021-11-03 10:31:38
535,Loubomo,-4.1997,12.6739,73.65,91,100,1.12,CG,2021-11-03 10:31:39
536,Pampa,35.5362,-100.9599,38.35,100,90,4.61,US,2021-11-03 10:31:39
537,Luau,-10.7073,22.2247,85.44,42,97,4.36,AO,2021-11-03 10:31:40
538,College,64.8569,-147.8028,30.58,92,90,3.44,US,2021-11-03 10:31:40
539,Road Town,18.4167,-64.6167,79.0,76,100,14.85,VG,2021-11-03 10:31:41
540,Tessalit,20.1986,1.0114,94.8,10,32,11.07,ML,2021-11-03 10:31:41
541,Bodden Town,19.2833,-81.25,80.92,84,48,13.96,KY,2021-11-03 10:31:42
542,Cabimas,10.3883,-71.4399,76.23,85,72,2.3,VE,2021-11-03 10:31:42
543,Senanga,-16.1167,23.2667,102.81,15,14,2.66,ZM,2021-11-03 10:31:43
544,Chissamba,-12.1667,17.3333,82.58,41,100,2.44,AO,2021-11-03 10:31:43
545,Escanaba,45.7453,-87.0646,35.91,93,75,5.75,US,2021-11-03 10:31:44
546,Tagusao,9.1924,117.8141,77.63,89,100,7.61,PH,2021-11-03 10:31:44
547,Tonj,7.2737,28.6822,93.79,38,77,4.36,SS,2021-11-03 10:32:45
548,Wamba,8.9333,8.6,91.96,35,28,3.02,NG,2021-11-03 10:32:45
549,Port Hardy,50.6996,-127.4199,51.8,93,90,26.46,CA,2021-11-03 10:32:46
550,Kroya,-7.6331,109.2461,79.86,87,100,6.15,ID,2021-11-03 10:32:46
551,Sibolga,1.7427,98.7792,76.28,91,100,2.04,ID,2021-11-03 10:32:47
552,Waiouru,-39.4833,175.6667,39.36,93,100,9.64,NZ,2021-11-03 10:32:47
553,Mayor Pablo Lagerenza,-19.9309,-60.7718,75.49,83,99,4.54,PY,2021-11-03 10:32:47
554,Hobyo,5.3505,48.5268,83.14,63,78,11.43,SO,2021-11-03 10:32:48
555,Muravlenko,63.7898,74.523,13.51,82,83,18.12,RU,2021-11-03 10:32:48
556,Kanniyakumari,8.0833,77.5667,80.92,80,100,6.35,IN,2021-11-03 10:32:49
557,Kenai,60.5544,-151.2583,39.15,97,90,4.61,US,2021-11-03 10:32:49
558,Marsa Matruh,31.3525,27.2453,84.4,39,0,5.75,EG,2021-11-03 10:32:50
559,Utuado,18.2655,-66.7004,78.12,94,100,2.62,PR,2021-11-03 10:32:50
560,Tolmezzo,46.4075,13.0175,57.42,91,99,0.81,IT,2021-11-03 10:32:50
561,Solnechnyy,50.7214,136.6319,30.99,49,86,4.14,RU,2021-11-03 10:32:51
